rut,topic,value,name
link_2626,topic_2,0,Gestión de proyectos
link_2626,topic_3,1.9999999999999991,Sistemas e informática
link_2626,topic_4,0,Planificación estratégica
link_2626,topic_5,0,Estrategia de negocios
link_2627,topic_1,0,Análisis financiero
link_2627,topic_2,0,Gestión de proyectos
link_2627,topic_3,0,Sistemas e informática
link_2627,topic_4,1.999999999999997,Planificación estratégica
link_2627,topic_5,0,Estrategia de negocios
link_2629,topic_1,0,Análisis financiero
link_2629,topic_2,1.4526497009212527,Gestión de proyectos
link_2629,topic_3,0,Sistemas e informática
link_2629,topic_4,4.547350299078744,Planificación estratégica
link_2629,topic_5,0,Estrategia de negocios
link_2630,topic_1,0,Análisis financiero
link_2630,topic_2,0,Gestión de proyectos
link_2630,topic_3,1.9999999999999991,Sistemas e informática
link_2630,topic_4,0,Planificación estratégica
link_2630,topic_5,0,Estrategia de negocios
link_2634,topic_1,0,Análisis financiero
link_2634,topic_2,0,Gestión de proyectos
link_2634,topic_3,0,Sistemas e informática
link_2634,topic_4,0,Planificación estratégica
link_2634,topic_5,3.999999999999991,Estrategia de negocios
link_2636,topic_1,0,Análisis financiero
link_2636,topic_2,0,Gestión de proyectos
link_2636,topic_3,5.999999999999997,Sistemas e informática
link_2636,topic_4,0,Planificación estratégica
link_2636,topic_5,0,Estrategia de negocios
link_2657,topic_1,0,Análisis financiero
link_2657,topic_2,0,Gestión de proyectos
link_2657,topic_3,0,Sistemas e informática
link_2657,topic_4,1.999999999999997,Planificación estratégica
link_2657,topic_5,0,Estrategia de negocios
link_2659,topic_1,2.0000000000000036,Análisis financiero
link_2659,topic_2,0,Gestión de proyectos
link_2659,topic_3,0,Sistemas e informática
link_2659,topic_4,0,Planificación estratégica
link_2659,topic_5,0,Estrategia de negocios
link_267,topic_1,0,Análisis financiero
link_267,topic_2,0,Gestión de proyectos
link_267,topic_3,1.9999999999999991,Sistemas e informática
link_267,topic_4,0,Planificación estratégica
link_267,topic_5,0,Estrategia de negocios
link_2672,topic_1,4.000000000000007,Análisis financiero
link_2672,topic_2,0,Gestión de proyectos
link_2672,topic_3,0,Sistemas e informática
link_2672,topic_4,0,Planificación estratégica
link_2672,topic_5,0,Estrategia de negocios
link_2674,topic_1,0,Análisis financiero
link_2674,topic_2,0,Gestión de proyectos
link_2674,topic_3,1.9999999999999991,Sistemas e informática
link_2674,topic_4,0,Planificación estratégica
link_2674,topic_5,0,Estrategia de negocios
link_2682,topic_1,0,Análisis financiero
link_2682,topic_2,0,Gestión de proyectos
link_2682,topic_3,1.9999999999999964,Sistemas e informática
link_2682,topic_4,0,Planificación estratégica
link_2682,topic_5,1.9999999999999982,Estrategia de negocios
link_2694,topic_1,0,Análisis financiero
link_2694,topic_2,0,Gestión de proyectos
link_2694,topic_3,0,Sistemas e informática
link_2694,topic_4,0,Planificación estratégica
link_2694,topic_5,1.9999999999999956,Estrategia de negocios
link_2699,topic_1,6.749553549206592,Análisis financiero
link_2699,topic_2,0,Gestión de proyectos
link_2699,topic_3,0,Sistemas e informática
link_2699,topic_4,0,Planificación estratégica
link_2699,topic_5,1.2504464507934165,Estrategia de negocios
link_2703,topic_1,0,Análisis financiero
link_2703,topic_2,2.0000000000000044,Gestión de proyectos
link_2703,topic_3,0,Sistemas e informática
link_2703,topic_4,0,Planificación estratégica
link_2703,topic_5,0,Estrategia de negocios
link_2705,topic_1,0,Análisis financiero
link_2705,topic_2,0,Gestión de proyectos
link_2705,topic_3,0,Sistemas e informática
link_2705,topic_4,0,Planificación estratégica
link_2705,topic_5,1.9999999999999956,Estrategia de negocios
link_271,topic_1,4.400000000000007,Análisis financiero
link_271,topic_2,0,Gestión de proyectos
link_271,topic_3,0,Sistemas e informática
link_271,topic_4,0,Planificación estratégica
link_271,topic_5,1.599999999999997,Estrategia de negocios
link_2714,topic_1,0,Análisis financiero
link_2714,topic_2,0,Gestión de proyectos
link_2714,topic_3,0,Sistemas e informática
link_2714,topic_4,1.999999999999997,Planificación estratégica
link_2714,topic_5,0,Estrategia de negocios
link_2715,topic_1,0,Análisis financiero
link_2715,topic_2,0,Gestión de proyectos
link_2715,topic_3,0,Sistemas e informática
link_2715,topic_4,0,Planificación estratégica
link_2715,topic_5,1.9999999999999956,Estrategia de negocios
link_2726,topic_1,2.000000000000003,Análisis financiero
link_2726,topic_2,0,Gestión de proyectos
link_2726,topic_3,0,Sistemas e informática
link_2726,topic_4,0,Planificación estratégica
link_2726,topic_5,0,Estrategia de negocios
link_2727,topic_1,0,Análisis financiero
link_2727,topic_2,2.0000000000000044,Gestión de proyectos
link_2727,topic_3,0,Sistemas e informática
link_2727,topic_4,0,Planificación estratégica
link_2727,topic_5,0,Estrategia de negocios
link_2741,topic_1,2.000000000000004,Análisis financiero
link_2741,topic_2,2.0000000000000036,Gestión de proyectos
link_2741,topic_3,0,Sistemas e informática
link_2741,topic_4,0,Planificación estratégica
link_2741,topic_5,0,Estrategia de negocios
link_2745,topic_1,0,Análisis financiero
link_2745,topic_2,0,Gestión de proyectos
link_2745,topic_3,0,Sistemas e informática
link_2745,topic_4,0,Planificación estratégica
link_2745,topic_5,1.9999999999999956,Estrategia de negocios
link_2748,topic_1,2.0000000000000036,Análisis financiero
link_2748,topic_2,0,Gestión de proyectos
link_2748,topic_3,0,Sistemas e informática
link_2748,topic_4,0,Planificación estratégica
link_2748,topic_5,0,Estrategia de negocios
link_2750,topic_1,2.1797868200515818,Análisis financiero
link_2750,topic_2,5e-324,Gestión de proyectos
link_2750,topic_3,0,Sistemas e informática
link_2750,topic_4,1.8202131799484194,Planificación estratégica
link_2750,topic_5,0,Estrategia de negocios
link_2773,topic_1,4.400000000000008,Análisis financiero
link_2773,topic_2,1.6000000000000025,Gestión de proyectos
link_2773,topic_3,0,Sistemas e informática
link_2773,topic_4,0,Planificación estratégica
link_2773,topic_5,0,Estrategia de negocios
link_278,topic_1,4.40000000000001,Análisis financiero
link_278,topic_2,1.200000000000002,Gestión de proyectos
link_278,topic_3,0,Sistemas e informática
link_278,topic_4,4.399999999999989,Planificación estratégica
link_278,topic_5,0,Estrategia de negocios
link_2786,topic_1,0,Análisis financiero
link_2786,topic_2,0,Gestión de proyectos
link_2786,topic_3,0,Sistemas e informática
link_2786,topic_4,1.999999999999997,Planificación estratégica
link_2786,topic_5,0,Estrategia de negocios
link_2787,topic_1,2.0000000000000036,Análisis financiero
link_2787,topic_2,0,Gestión de proyectos
link_2787,topic_3,0,Sistemas e informática
link_2787,topic_4,0,Planificación estratégica
link_2787,topic_5,0,Estrategia de negocios
link_2788,topic_1,0,Análisis financiero
link_2788,topic_2,0,Gestión de proyectos
link_2788,topic_3,0,Sistemas e informática
link_2788,topic_4,1.999999999999997,Planificación estratégica
link_2788,topic_5,0,Estrategia de negocios
link_2789,topic_1,2.000000000000005,Análisis financiero
link_2789,topic_2,0,Gestión de proyectos
link_2789,topic_3,0,Sistemas e informática
link_2789,topic_4,1.9999999999999958,Planificación estratégica
link_2789,topic_5,0,Estrategia de negocios
link_2793,topic_1,0,Análisis financiero
link_2793,topic_2,0,Gestión de proyectos
link_2793,topic_3,0,Sistemas e informática
link_2793,topic_4,1.9999999999999956,Planificación estratégica
link_2793,topic_5,1.999999999999997,Estrategia de negocios
link_2805,topic_1,1.6000000000000043,Análisis financiero
link_2805,topic_2,0,Gestión de proyectos
link_2805,topic_3,0,Sistemas e informática
link_2805,topic_4,4.3999999999999915,Planificación estratégica
link_2805,topic_5,0,Estrategia de negocios
link_282,topic_1,0,Análisis financiero
link_282,topic_2,0,Gestión de proyectos
link_282,topic_3,1.9999999999999991,Sistemas e informática
link_282,topic_4,0,Planificación estratégica
link_282,topic_5,0,Estrategia de negocios
link_2829,topic_1,0,Análisis financiero
link_2829,topic_2,0,Gestión de proyectos
link_2829,topic_3,0,Sistemas e informática
link_2829,topic_4,0,Planificación estratégica
link_2829,topic_5,1.9999999999999956,Estrategia de negocios
link_283,topic_1,0,Análisis financiero
link_283,topic_2,0,Gestión de proyectos
link_283,topic_3,0,Sistemas e informática
link_283,topic_4,0,Planificación estratégica
link_283,topic_5,1.9999999999999956,Estrategia de negocios
link_2834,topic_1,2.0000000000000036,Análisis financiero
link_2834,topic_2,0,Gestión de proyectos
link_2834,topic_3,0,Sistemas e informática
link_2834,topic_4,0,Planificación estratégica
link_2834,topic_5,0,Estrategia de negocios
link_2839,topic_1,2.000000000000003,Análisis financiero
link_2839,topic_2,0,Gestión de proyectos
link_2839,topic_3,0,Sistemas e informática
link_2839,topic_4,0,Planificación estratégica
link_2839,topic_5,1.999999999999996,Estrategia de negocios
link_2853,topic_1,0,Análisis financiero
link_2853,topic_2,0,Gestión de proyectos
link_2853,topic_3,0,Sistemas e informática
link_2853,topic_4,0,Planificación estratégica
link_2853,topic_5,1.9999999999999956,Estrategia de negocios
link_2855,topic_1,0,Análisis financiero
link_2855,topic_2,0,Gestión de proyectos
link_2855,topic_3,0,Sistemas e informática
link_2855,topic_4,0,Planificación estratégica
link_2855,topic_5,1.9999999999999956,Estrategia de negocios
link_2859,topic_1,2.0000000000000053,Análisis financiero
link_2859,topic_2,2.000000000000004,Gestión de proyectos
link_2859,topic_3,0,Sistemas e informática
link_2859,topic_4,1.999999999999995,Planificación estratégica
link_2859,topic_5,0,Estrategia de negocios
link_2860,topic_1,0,Análisis financiero
link_2860,topic_2,2.0000000000000044,Gestión de proyectos
link_2860,topic_3,0,Sistemas e informática
link_2860,topic_4,0,Planificación estratégica
link_2860,topic_5,0,Estrategia de negocios
link_2862,topic_1,0,Análisis financiero
link_2862,topic_2,1.9263247464001545,Gestión de proyectos
link_2862,topic_3,0,Sistemas e informática
link_2862,topic_4,0,Planificación estratégica
link_2862,topic_5,2.0736752535998444,Estrategia de negocios
link_2867,topic_1,0,Análisis financiero
link_2867,topic_2,0,Gestión de proyectos
link_2867,topic_3,0,Sistemas e informática
link_2867,topic_4,0,Planificación estratégica
link_2867,topic_5,3.999999999999991,Estrategia de negocios
link_2878,topic_1,0,Análisis financiero
link_2878,topic_2,0,Gestión de proyectos
link_2878,topic_3,0,Sistemas e informática
link_2878,topic_4,0,Planificación estratégica
link_2878,topic_5,1.9999999999999956,Estrategia de negocios
link_2880,topic_1,0,Análisis financiero
link_2880,topic_2,2.0000000000000044,Gestión de proyectos
link_2880,topic_3,0,Sistemas e informática
link_2880,topic_4,0,Planificación estratégica
link_2880,topic_5,0,Estrategia de negocios
link_2896,topic_1,2.0000000000000036,Análisis financiero
link_2896,topic_2,0,Gestión de proyectos
link_2896,topic_3,0,Sistemas e informática
link_2896,topic_4,0,Planificación estratégica
link_2896,topic_5,0,Estrategia de negocios
link_2897,topic_1,0,Análisis financiero
link_2897,topic_2,0,Gestión de proyectos
link_2897,topic_3,0,Sistemas e informática
link_2897,topic_4,1.999999999999997,Planificación estratégica
link_2897,topic_5,0,Estrategia de negocios
link_29,topic_1,2.000000000000003,Análisis financiero
link_29,topic_2,0,Gestión de proyectos
link_29,topic_3,0,Sistemas e informática
link_29,topic_4,0,Planificación estratégica
link_29,topic_5,1.9999999999999956,Estrategia de negocios
link_2923,topic_1,2.0000000000000036,Análisis financiero
link_2923,topic_2,0,Gestión de proyectos
link_2923,topic_3,0,Sistemas e informática
link_2923,topic_4,0,Planificación estratégica
link_2923,topic_5,0,Estrategia de negocios
link_2925,topic_1,4.462770983648185,Análisis financiero
link_2925,topic_2,1.5372290163518252,Gestión de proyectos
link_2925,topic_3,5e-324,Sistemas e informática
link_2925,topic_4,0,Planificación estratégica
link_2925,topic_5,0,Estrategia de negocios
link_2935,topic_1,0,Análisis financiero
link_2935,topic_2,0,Gestión de proyectos
link_2935,topic_3,0,Sistemas e informática
link_2935,topic_4,1.999999999999997,Planificación estratégica
link_2935,topic_5,0,Estrategia de negocios
link_2942,topic_1,0,Análisis financiero
link_2942,topic_2,2.0000000000000044,Gestión de proyectos
link_2942,topic_3,0,Sistemas e informática
link_2942,topic_4,0,Planificación estratégica
link_2942,topic_5,0,Estrategia de negocios
link_2946,topic_1,0,Análisis financiero
link_2946,topic_2,0,Gestión de proyectos
link_2946,topic_3,0,Sistemas e informática
link_2946,topic_4,1.999999999999997,Planificación estratégica
link_2946,topic_5,0,Estrategia de negocios
link_2954,topic_1,0,Análisis financiero
link_2954,topic_2,0,Gestión de proyectos
link_2954,topic_3,0,Sistemas e informática
link_2954,topic_4,3.999999999999994,Planificación estratégica
link_2954,topic_5,0,Estrategia de negocios
link_2962,topic_1,0,Análisis financiero
link_2962,topic_2,2.0000000000000044,Gestión de proyectos
link_2962,topic_3,0,Sistemas e informática
link_2962,topic_4,0,Planificación estratégica
link_2962,topic_5,0,Estrategia de negocios
link_2990,topic_1,0,Análisis financiero
link_2990,topic_2,0,Gestión de proyectos
link_2990,topic_3,0,Sistemas e informática
link_2990,topic_4,0,Planificación estratégica
link_2990,topic_5,1.9999999999999956,Estrategia de negocios
link_2991,topic_1,4.4000000000000075,Análisis financiero
link_2991,topic_2,0,Gestión de proyectos
link_2991,topic_3,0,Sistemas e informática
link_2991,topic_4,0,Planificación estratégica
link_2991,topic_5,1.5999999999999965,Estrategia de negocios
link_2993,topic_1,0,Análisis financiero
link_2993,topic_2,0,Gestión de proyectos
link_2993,topic_3,0,Sistemas e informática
link_2993,topic_4,0,Planificación estratégica
link_2993,topic_5,1.9999999999999956,Estrategia de negocios
link_2998,topic_1,4.800000000000008,Análisis financiero
link_2998,topic_2,1.6000000000000019,Gestión de proyectos
link_2998,topic_3,0,Sistemas e informática
link_2998,topic_4,0,Planificación estratégica
link_2998,topic_5,1.599999999999997,Estrategia de negocios
link_3012,topic_1,2.0000000000000036,Análisis financiero
link_3012,topic_2,0,Gestión de proyectos
link_3012,topic_3,0,Sistemas e informática
link_3012,topic_4,0,Planificación estratégica
link_3012,topic_5,0,Estrategia de negocios
link_3015,topic_1,2.0000000000000036,Análisis financiero
link_3015,topic_2,0,Gestión de proyectos
link_3015,topic_3,0,Sistemas e informática
link_3015,topic_4,0,Planificación estratégica
link_3015,topic_5,0,Estrategia de negocios
link_3021,topic_1,0,Análisis financiero
link_3021,topic_2,0,Gestión de proyectos
link_3021,topic_3,1.999999999999997,Sistemas e informática
link_3021,topic_4,0,Planificación estratégica
link_3021,topic_5,1.9999999999999978,Estrategia de negocios
link_3025,topic_1,0,Análisis financiero
link_3025,topic_2,0,Gestión de proyectos
link_3025,topic_3,0,Sistemas e informática
link_3025,topic_4,0,Planificación estratégica
link_3025,topic_5,1.9999999999999956,Estrategia de negocios
link_3031,topic_1,0,Análisis financiero
link_3031,topic_2,0,Gestión de proyectos
link_3031,topic_3,1.9999999999999991,Sistemas e informática
link_3031,topic_4,0,Planificación estratégica
link_3031,topic_5,0,Estrategia de negocios
link_304,topic_1,2.000000000000004,Análisis financiero
link_304,topic_2,2.0000000000000036,Gestión de proyectos
link_304,topic_3,0,Sistemas e informática
link_304,topic_4,0,Planificación estratégica
link_304,topic_5,0,Estrategia de negocios
link_3041,topic_1,2.0000000000000036,Análisis financiero
link_3041,topic_2,0,Gestión de proyectos
link_3041,topic_3,0,Sistemas e informática
link_3041,topic_4,0,Planificación estratégica
link_3041,topic_5,0,Estrategia de negocios
link_306,topic_1,0,Análisis financiero
link_306,topic_2,0,Gestión de proyectos
link_306,topic_3,0,Sistemas e informática
link_306,topic_4,0,Planificación estratégica
link_306,topic_5,3.999999999999992,Estrategia de negocios
link_3067,topic_1,0,Análisis financiero
link_3067,topic_2,0,Gestión de proyectos
link_3067,topic_3,0,Sistemas e informática
link_3067,topic_4,0,Planificación estratégica
link_3067,topic_5,3.999999999999991,Estrategia de negocios
link_3071,topic_1,0,Análisis financiero
link_3071,topic_2,4.000000000000009,Gestión de proyectos
link_3071,topic_3,0,Sistemas e informática
link_3071,topic_4,0,Planificación estratégica
link_3071,topic_5,0,Estrategia de negocios
link_3076,topic_1,2.000000000000003,Análisis financiero
link_3076,topic_2,0,Gestión de proyectos
link_3076,topic_3,0,Sistemas e informática
link_3076,topic_4,0,Planificación estratégica
link_3076,topic_5,0,Estrategia de negocios
link_3078,topic_1,0,Análisis financiero
link_3078,topic_2,2.000000000000005,Gestión de proyectos
link_3078,topic_3,1.9999999999999956,Sistemas e informática
link_3078,topic_4,0,Planificación estratégica
link_3078,topic_5,1.9999999999999987,Estrategia de negocios
link_3088,topic_1,0,Análisis financiero
link_3088,topic_2,0,Gestión de proyectos
link_3088,topic_3,0,Sistemas e informática
link_3088,topic_4,0,Planificación estratégica
link_3088,topic_5,1.9999999999999956,Estrategia de negocios
link_3093,topic_1,0,Análisis financiero
link_3093,topic_2,0,Gestión de proyectos
link_3093,topic_3,0,Sistemas e informática
link_3093,topic_4,0,Planificación estratégica
link_3093,topic_5,1.9999999999999956,Estrategia de negocios
link_3097,topic_1,1.600000000000004,Análisis financiero
link_3097,topic_2,0,Gestión de proyectos
link_3097,topic_3,0,Sistemas e informática
link_3097,topic_4,4.79999999999999,Planificación estratégica
link_3097,topic_5,1.599999999999998,Estrategia de negocios
link_3099,topic_1,0,Análisis financiero
link_3099,topic_2,0,Gestión de proyectos
link_3099,topic_3,0,Sistemas e informática
link_3099,topic_4,0,Planificación estratégica
link_3099,topic_5,1.9999999999999956,Estrategia de negocios
link_3102,topic_1,0,Análisis financiero
link_3102,topic_2,0,Gestión de proyectos
link_3102,topic_3,0,Sistemas e informática
link_3102,topic_4,3.999999999999994,Planificación estratégica
link_3102,topic_5,0,Estrategia de negocios
link_311,topic_1,0,Análisis financiero
link_311,topic_2,2.0000000000000036,Gestión de proyectos
link_311,topic_3,0,Sistemas e informática
link_311,topic_4,0,Planificación estratégica
link_311,topic_5,1.9999999999999964,Estrategia de negocios
link_3113,topic_1,0,Análisis financiero
link_3113,topic_2,0,Gestión de proyectos
link_3113,topic_3,0,Sistemas e informática
link_3113,topic_4,0,Planificación estratégica
link_3113,topic_5,1.9999999999999956,Estrategia de negocios
link_3121,topic_1,0,Análisis financiero
link_3121,topic_2,2.0000000000000044,Gestión de proyectos
link_3121,topic_3,0,Sistemas e informática
link_3121,topic_4,0,Planificación estratégica
link_3121,topic_5,0,Estrategia de negocios
link_3123,topic_1,2.000000000000005,Análisis financiero
link_3123,topic_2,0,Gestión de proyectos
link_3123,topic_3,0,Sistemas e informática
link_3123,topic_4,1.9999999999999956,Planificación estratégica
link_3123,topic_5,0,Estrategia de negocios
link_3135,topic_1,0,Análisis financiero
link_3135,topic_2,0,Gestión de proyectos
link_3135,topic_3,0,Sistemas e informática
link_3135,topic_4,0,Planificación estratégica
link_3135,topic_5,7.999999999999982,Estrategia de negocios
link_3136,topic_1,2.0000000000000036,Análisis financiero
link_3136,topic_2,0,Gestión de proyectos
link_3136,topic_3,0,Sistemas e informática
link_3136,topic_4,0,Planificación estratégica
link_3136,topic_5,0,Estrategia de negocios
link_3138,topic_1,0,Análisis financiero
link_3138,topic_2,0,Gestión de proyectos
link_3138,topic_3,0,Sistemas e informática
link_3138,topic_4,0,Planificación estratégica
link_3138,topic_5,1.9999999999999956,Estrategia de negocios
link_314,topic_1,0,Análisis financiero
link_314,topic_2,0,Gestión de proyectos
link_314,topic_3,1.9999999999999982,Sistemas e informática
link_314,topic_4,1.9999999999999978,Planificación estratégica
link_314,topic_5,0,Estrategia de negocios
link_3143,topic_1,0,Análisis financiero
link_3143,topic_2,2.0000000000000036,Gestión de proyectos
link_3143,topic_3,0,Sistemas e informática
link_3143,topic_4,0,Planificación estratégica
link_3143,topic_5,1.9999999999999964,Estrategia de negocios
link_3153,topic_1,0,Análisis financiero
link_3153,topic_2,0,Gestión de proyectos
link_3153,topic_3,1.9999999999999987,Sistemas e informática
link_3153,topic_4,0,Planificación estratégica
link_3153,topic_5,0,Estrategia de negocios
link_3154,topic_1,0,Análisis financiero
link_3154,topic_2,0,Gestión de proyectos
link_3154,topic_3,0,Sistemas e informática
link_3154,topic_4,3.999999999999994,Planificación estratégica
link_3154,topic_5,0,Estrategia de negocios
link_3156,topic_1,0,Análisis financiero
link_3156,topic_2,0,Gestión de proyectos
link_3156,topic_3,0,Sistemas e informática
link_3156,topic_4,1.9999999999999956,Planificación estratégica
link_3156,topic_5,1.9999999999999973,Estrategia de negocios
link_3162,topic_1,0,Análisis financiero
link_3162,topic_2,0,Gestión de proyectos
link_3162,topic_3,0,Sistemas e informática
link_3162,topic_4,0,Planificación estratégica
link_3162,topic_5,1.9999999999999956,Estrategia de negocios
link_3171,topic_1,1.6000000000000043,Análisis financiero
link_3171,topic_2,0,Gestión de proyectos
link_3171,topic_3,0,Sistemas e informática
link_3171,topic_4,4.3999999999999915,Planificación estratégica
link_3171,topic_5,0,Estrategia de negocios
link_3173,topic_1,0,Análisis financiero
link_3173,topic_2,0,Gestión de proyectos
link_3173,topic_3,0,Sistemas e informática
link_3173,topic_4,0,Planificación estratégica
link_3173,topic_5,1.9999999999999956,Estrategia de negocios
link_3181,topic_1,0,Análisis financiero
link_3181,topic_2,0,Gestión de proyectos
link_3181,topic_3,0,Sistemas e informática
link_3181,topic_4,1.9999999999999956,Planificación estratégica
link_3181,topic_5,1.9999999999999973,Estrategia de negocios
link_3183,topic_1,2.0000000000000036,Análisis financiero
link_3183,topic_2,0,Gestión de proyectos
link_3183,topic_3,0,Sistemas e informática
link_3183,topic_4,0,Planificación estratégica
link_3183,topic_5,0,Estrategia de negocios
link_3186,topic_1,0,Análisis financiero
link_3186,topic_2,0,Gestión de proyectos
link_3186,topic_3,3.9999999999999982,Sistemas e informática
link_3186,topic_4,0,Planificación estratégica
link_3186,topic_5,0,Estrategia de negocios
link_3187,topic_1,0,Análisis financiero
link_3187,topic_2,0,Gestión de proyectos
link_3187,topic_3,0,Sistemas e informática
link_3187,topic_4,0,Planificación estratégica
link_3187,topic_5,1.9999999999999956,Estrategia de negocios
link_3203,topic_1,0,Análisis financiero
link_3203,topic_2,0,Gestión de proyectos
link_3203,topic_3,0,Sistemas e informática
link_3203,topic_4,0,Planificación estratégica
link_3203,topic_5,1.9999999999999956,Estrategia de negocios
link_3223,topic_1,0,Análisis financiero
link_3223,topic_2,0,Gestión de proyectos
link_3223,topic_3,0,Sistemas e informática
link_3223,topic_4,0,Planificación estratégica
link_3223,topic_5,3.999999999999991,Estrategia de negocios
link_3224,topic_1,0,Análisis financiero
link_3224,topic_2,0,Gestión de proyectos
link_3224,topic_3,0,Sistemas e informática
link_3224,topic_4,0,Planificación estratégica
link_3224,topic_5,1.9999999999999956,Estrategia de negocios
link_3227,topic_1,0,Análisis financiero
link_3227,topic_2,0,Gestión de proyectos
link_3227,topic_3,1.9999999999999991,Sistemas e informática
link_3227,topic_4,0,Planificación estratégica
link_3227,topic_5,0,Estrategia de negocios
link_3232,topic_1,0,Análisis financiero
link_3232,topic_2,0,Gestión de proyectos
link_3232,topic_3,0,Sistemas e informática
link_3232,topic_4,0,Planificación estratégica
link_3232,topic_5,3.999999999999991,Estrategia de negocios
link_3233,topic_1,0,Análisis financiero
link_3233,topic_2,0,Gestión de proyectos
link_3233,topic_3,0,Sistemas e informática
link_3233,topic_4,1.999999999999997,Planificación estratégica
link_3233,topic_5,0,Estrategia de negocios
link_3241,topic_1,0,Análisis financiero
link_3241,topic_2,0,Gestión de proyectos
link_3241,topic_3,0,Sistemas e informática
link_3241,topic_4,0,Planificación estratégica
link_3241,topic_5,1.9999999999999956,Estrategia de negocios
link_3243,topic_1,0,Análisis financiero
link_3243,topic_2,0,Gestión de proyectos
link_3243,topic_3,0,Sistemas e informática
link_3243,topic_4,0,Planificación estratégica
link_3243,topic_5,1.9999999999999956,Estrategia de negocios
link_3244,topic_1,0,Análisis financiero
link_3244,topic_2,0,Gestión de proyectos
link_3244,topic_3,0,Sistemas e informática
link_3244,topic_4,1.999999999999997,Planificación estratégica
link_3244,topic_5,0,Estrategia de negocios
link_3252,topic_1,0,Análisis financiero
link_3252,topic_2,0,Gestión de proyectos
link_3252,topic_3,1.9999999999999991,Sistemas e informática
link_3252,topic_4,0,Planificación estratégica
link_3252,topic_5,0,Estrategia de negocios
link_3255,topic_1,0,Análisis financiero
link_3255,topic_2,2.000000000000004,Gestión de proyectos
link_3255,topic_3,0,Sistemas e informática
link_3255,topic_4,1.9999999999999951,Planificación estratégica
link_3255,topic_5,1.9999999999999978,Estrategia de negocios
link_3266,topic_1,0,Análisis financiero
link_3266,topic_2,0,Gestión de proyectos
link_3266,topic_3,0,Sistemas e informática
link_3266,topic_4,0,Planificación estratégica
link_3266,topic_5,1.9999999999999956,Estrategia de negocios
link_327,topic_1,0,Análisis financiero
link_327,topic_2,0,Gestión de proyectos
link_327,topic_3,0,Sistemas e informática
link_327,topic_4,1.999999999999997,Planificación estratégica
link_327,topic_5,0,Estrategia de negocios
link_3270,topic_1,2.000000000000003,Análisis financiero
link_3270,topic_2,0,Gestión de proyectos
link_3270,topic_3,0,Sistemas e informática
link_3270,topic_4,0,Planificación estratégica
link_3270,topic_5,1.999999999999996,Estrategia de negocios
link_3274,topic_1,0,Análisis financiero
link_3274,topic_2,2.0000000000000058,Gestión de proyectos
link_3274,topic_3,1.9999999999999973,Sistemas e informática
link_3274,topic_4,0,Planificación estratégica
link_3274,topic_5,0,Estrategia de negocios
link_328,topic_1,0,Análisis financiero
link_328,topic_2,5e-324,Gestión de proyectos
link_328,topic_3,0,Sistemas e informática
link_328,topic_4,3.999999999999994,Planificación estratégica
link_328,topic_5,0,Estrategia de negocios
link_3280,topic_1,0,Análisis financiero
link_3280,topic_2,2.0000000000000044,Gestión de proyectos
link_3280,topic_3,0,Sistemas e informática
link_3280,topic_4,0,Planificación estratégica
link_3280,topic_5,0,Estrategia de negocios
link_3282,topic_1,0,Análisis financiero
link_3282,topic_2,0,Gestión de proyectos
link_3282,topic_3,0,Sistemas e informática
link_3282,topic_4,1.999999999999997,Planificación estratégica
link_3282,topic_5,0,Estrategia de negocios
link_3286,topic_1,0,Análisis financiero
link_3286,topic_2,2.0000000000000044,Gestión de proyectos
link_3286,topic_3,0,Sistemas e informática
link_3286,topic_4,0,Planificación estratégica
link_3286,topic_5,0,Estrategia de negocios
link_3288,topic_1,0,Análisis financiero
link_3288,topic_2,0,Gestión de proyectos
link_3288,topic_3,0,Sistemas e informática
link_3288,topic_4,0,Planificación estratégica
link_3288,topic_5,1.9999999999999956,Estrategia de negocios
link_3290,topic_1,0,Análisis financiero
link_3290,topic_2,0,Gestión de proyectos
link_3290,topic_3,3.9999999999999982,Sistemas e informática
link_3290,topic_4,6.644877867810061e-129,Planificación estratégica
link_3290,topic_5,0,Estrategia de negocios
link_3297,topic_1,0,Análisis financiero
link_3297,topic_2,0,Gestión de proyectos
link_3297,topic_3,0,Sistemas e informática
link_3297,topic_4,1.9999999999999956,Planificación estratégica
link_3297,topic_5,1.9999999999999973,Estrategia de negocios
link_3311,topic_1,0,Análisis financiero
link_3311,topic_2,2.0000000000000044,Gestión de proyectos
link_3311,topic_3,0,Sistemas e informática
link_3311,topic_4,0,Planificación estratégica
link_3311,topic_5,0,Estrategia de negocios
link_3314,topic_1,0,Análisis financiero
link_3314,topic_2,0,Gestión de proyectos
link_3314,topic_3,0,Sistemas e informática
link_3314,topic_4,0,Planificación estratégica
link_3314,topic_5,1.9999999999999956,Estrategia de negocios
link_3315,topic_1,0,Análisis financiero
link_3315,topic_2,0,Gestión de proyectos
link_3315,topic_3,0,Sistemas e informática
link_3315,topic_4,1.999999999999997,Planificación estratégica
link_3315,topic_5,0,Estrategia de negocios
link_3316,topic_1,1.600000000000004,Análisis financiero
link_3316,topic_2,0,Gestión de proyectos
link_3316,topic_3,0,Sistemas e informática
link_3316,topic_4,4.3999999999999915,Planificación estratégica
link_3316,topic_5,0,Estrategia de negocios
link_332,topic_1,0,Análisis financiero
